Regulon,Size,NES,p.value,FDR,Sign
BABAM1_P,47,1.33,0.182,0.492,+
IRS1_P,33,1.33,0.183,0.492,+
ARL1_P,49,1.33,0.183,0.492,+
ITGB8_P,107,1.33,0.183,0.492,+
ILF3_P,145,1.33,0.185,0.493,+
RBM39_P,65,1.33,0.185,0.493,+
THY1_P,77,1.32,0.186,0.494,+
GDI2_P,33,1.32,0.187,0.494,+
DAPK2_P,65,1.32,0.187,0.494,+
CLTC_P,41,1.32,0.187,0.494,+
ZC3H3_P,114,1.32,0.187,0.495,+
PSMC5_P,90,1.31,0.189,0.498,+
FAF1_P,49,1.31,0.189,0.498,+
GTF2F1_P,78,1.31,0.189,0.498,+
PGRMC2_P,25,1.31,0.19,0.498,+
USP8_P,72,1.31,0.19,0.5,+
ZNF574_P,27,1.31,0.192,0.502,+
CAPN5_P,57,1.3,0.193,0.504,+
RAB3B_P,31,1.3,0.193,0.504,+
RLF_P,56,1.29,0.196,0.508,+
TRAFD1_P,87,1.29,0.196,0.508,+
NCSTN_P,54,1.29,0.197,0.51,+
TAB2_P,40,1.29,0.197,0.51,+
MDC1_P,107,1.29,0.197,0.51,+
GZF1_P,83,1.29,0.198,0.511,+
UBE2D1_P,38,1.29,0.199,0.512,+
PFDN5_P,282,1.28,0.2,0.513,+
PAK6_P,26,1.28,0.2,0.513,+
BCL10_P,59,1.28,0.2,0.513,+
SMAD6_P,125,1.27,0.203,0.517,+
SMARCAD1_P,159,1.27,0.204,0.517,+
ARHGEF19_P,57,1.27,0.204,0.517,+
CDKN1A_P,38,1.27,0.205,0.517,+
ADIPOR1_P,123,1.27,0.205,0.517,+
ITGB4_P,73,1.27,0.205,0.517,+
SBNO2_P,141,1.27,0.205,0.517,+
HELZ2_P,100,1.27,0.206,0.517,+
SET_P,33,1.27,0.206,0.517,+
CORO2A_P,65,1.27,0.206,0.517,+
STAT2_P,94,1.26,0.206,0.517,+
EWSR1_P,93,1.26,0.207,0.517,+
ZNF292_P,56,1.26,0.208,0.517,+
CCDC88C_P,65,1.26,0.208,0.517,+
BCLAF1_P,86,1.26,0.208,0.517,+
ZFAND6_P,79,1.26,0.208,0.517,+
NR1D2_P,50,1.26,0.208,0.517,+
GRHL1_P,61,1.26,0.209,0.517,+
KHDRBS1_P,32,1.26,0.209,0.517,+
GFRA3_P,41,1.26,0.209,0.517,+
RFC4_P,47,1.26,0.209,0.517,+
RBM10_P,70,1.26,0.209,0.517,+
KDM2A_P,110,1.26,0.209,0.517,+
LIMK1_P,74,1.26,0.209,0.517,+
ATF6B_P,75,1.26,0.209,0.517,+
EHF_P,82,1.25,0.21,0.517,+
ATF2_P,85,1.25,0.21,0.518,+
AIMP1_P,43,1.25,0.21,0.518,+
ZMAT3_P,33,1.25,0.211,0.518,+
MED16_P,76,1.25,0.211,0.518,+
PROX1_P,99,1.25,0.212,0.519,+
TFG_P,50,1.25,0.213,0.52,+
TLE3_P,80,1.24,0.213,0.52,+
ORC2_P,172,1.24,0.213,0.52,+
BCAR3_P,62,1.24,0.214,0.52,+
HSP90AA1_P,44,1.24,0.214,0.52,+
LCOR_P,69,1.24,0.215,0.52,+
RGS10_P,51,1.24,0.215,0.52,+
SRI_P,47,1.24,0.215,0.52,+
VAPB_P,33,1.24,0.215,0.52,+
FOXJ3_P,56,1.24,0.215,0.52,+
JUP_P,152,1.24,0.216,0.521,+
EED_P,69,1.24,0.216,0.521,+
EBP_P,104,1.24,0.217,0.521,+
ZCCHC2_P,50,1.24,0.217,0.521,+
SLC30A9_P,171,1.23,0.218,0.522,+
FICD_P,38,1.23,0.218,0.522,+
TARDBP_P,157,1.23,0.218,0.522,+
SUPT4H1_P,118,1.23,0.219,0.523,+
ZBTB8OS_P,94,1.23,0.219,0.524,+
ZNF639_P,181,1.23,0.22,0.525,+
RAB34_P,34,1.23,0.22,0.525,+
TP53BP1_P,64,1.22,0.222,0.525,+
BTRC_P,42,1.22,0.222,0.525,+
ZNF385A_P,90,1.22,0.222,0.525,+
RANGAP1_P,48,1.22,0.222,0.525,+
BCL9L_P,91,1.22,0.223,0.525,+
DDX1_P,146,1.22,0.223,0.525,+
SH2D3A_P,59,1.22,0.223,0.525,+
NDUFA13_P,236,1.22,0.224,0.526,+
RINT1_P,34,1.22,0.224,0.526,+
ZBTB12_P,95,1.21,0.225,0.526,+
PITPNM1_P,86,1.21,0.225,0.526,+
PLRG1_P,41,1.21,0.225,0.526,+
SAFB_P,165,1.21,0.226,0.526,+
THOP1_P,65,1.21,0.227,0.528,+
GTF2A2_P,201,1.21,0.228,0.528,+
ZNF512B_P,107,1.21,0.228,0.528,+
LIN54_P,82,1.21,0.228,0.529,+
MED30_P,67,1.2,0.229,0.529,+
MRE11A_P,25,1.2,0.23,0.529,+
PRDM15_P,101,1.2,0.23,0.529,+
CDC73_P,68,1.2,0.23,0.529,+
TEAD3_P,91,1.2,0.23,0.529,+
MUTYH_P,69,1.2,0.231,0.53,+
TXNDC12_P,25,1.2,0.231,0.531,+
MYO18A_P,178,1.19,0.233,0.531,+
SIVA1_P,130,1.19,0.233,0.531,+
GNG4_P,28,1.19,0.233,0.531,+
BCL6_P,67,1.19,0.235,0.533,+
RASSF6_P,65,1.19,0.235,0.533,+
CCNL2_P,443,1.18,0.236,0.533,+
GPS2_P,55,1.18,0.237,0.533,+
USF2_P,70,1.18,0.237,0.533,+
ATF6_P,68,1.18,0.237,0.533,+
SAP18_P,145,1.18,0.239,0.535,+
PEX11A_P,88,1.17,0.24,0.535,+
KIF5B_P,60,1.17,0.241,0.536,+
BAK1_P,26,1.17,0.241,0.536,+
NFXL1_P,109,1.17,0.241,0.536,+
RAD21_P,36,1.17,0.242,0.537,+
STRN3_P,54,1.17,0.243,0.537,+
PIAS2_P,59,1.17,0.243,0.537,+
BRDT_P,68,1.17,0.243,0.537,+
PHB2_P,77,1.16,0.246,0.541,+
GTF2H5_P,50,1.15,0.248,0.544,+
ZFYVE27_P,77,1.15,0.248,0.544,+
ZNF428_P,84,1.15,0.249,0.544,+
RASSF7_P,102,1.15,0.25,0.544,+
NUP98_P,30,1.15,0.25,0.544,+
BAIAP2L1_P,33,1.15,0.25,0.544,+
MACC1_P,101,1.15,0.25,0.545,+
RPL7_P,241,1.15,0.251,0.545,+
H3F3A_P,97,1.15,0.251,0.545,+
BCR_P,42,1.15,0.252,0.545,+
IGHMBP2_P,83,1.15,0.252,0.545,+
LEF1_P,57,1.15,0.252,0.546,+
STK17B_P,35,1.14,0.253,0.547,+
COPRS_P,45,1.14,0.254,0.549,+
CCDC59_P,180,1.14,0.255,0.549,+
SMARCC2_P,79,1.14,0.255,0.549,+
GLI3_P,33,1.14,0.255,0.549,+
FUS_P,49,1.14,0.256,0.549,+
IKZF3_P,55,1.14,0.256,0.549,+
RAB12_P,34,1.14,0.256,0.549,+
CSNK1G2_P,92,1.14,0.256,0.549,+
CDC42SE1_P,85,1.13,0.257,0.55,+
HSPA5_P,30,1.13,0.257,0.55,+
BAZ1B_P,33,1.13,0.258,0.55,+
SIRT1_P,51,1.13,0.258,0.55,+
TMED1_P,65,1.13,0.259,0.55,+
SAP130_P,50,1.13,0.259,0.551,+
SF3B1_P,108,1.13,0.259,0.551,+
BAZ2A_P,88,1.13,0.26,0.552,+
OCRL_P,44,1.13,0.261,0.552,+
CDK7_P,38,1.13,0.261,0.552,+
SARNP_P,74,1.12,0.261,0.552,+
UTP11_P,30,1.12,0.261,0.552,+
GMEB2_P,81,1.12,0.261,0.552,+
MYO6_P,50,1.12,0.262,0.553,+
TAF15_P,66,1.12,0.263,0.554,+
SFPQ_P,55,1.11,0.265,0.556,+
EML4_P,77,1.11,0.266,0.558,+
RPS6KA4_P,58,1.11,0.267,0.558,+
PHF2_P,90,1.11,0.267,0.558,+
NFATC4_P,64,1.11,0.267,0.558,+
BCL2L13_P,27,1.11,0.268,0.558,+
ITGBL1_P,44,1.11,0.268,0.558,+
SPEN_P,176,1.11,0.269,0.558,+
ZMYM1_P,83,1.1,0.269,0.558,+
BANP_P,77,1.1,0.269,0.558,+
TPD52L1_P,39,1.1,0.269,0.558,+
HMGA2_P,97,1.1,0.27,0.558,+
RFC1_P,52,1.1,0.27,0.558,+
RREB1_P,155,1.1,0.27,0.558,+
MED18_P,83,1.1,0.271,0.558,+
NR2F1_P,25,1.1,0.271,0.559,+
FADS1_P,116,1.1,0.271,0.559,+
RCHY1_P,182,1.1,0.273,0.561,+
TBC1D24_P,63,1.09,0.274,0.562,+
TBC1D22B_P,27,1.09,0.274,0.562,+
SDHB_P,81,1.09,0.274,0.562,+
POT1_P,44,1.09,0.274,0.562,+
REL_P,48,1.09,0.275,0.563,+
MSI2_P,28,1.09,0.276,0.563,+
TEF_P,87,1.09,0.276,0.563,+
STUB1_P,90,1.09,0.277,0.563,+
MLLT10_P,34,1.09,0.277,0.563,+
ZNF407_P,91,1.09,0.277,0.563,+
GIPC1_P,70,1.09,0.277,0.564,+
NDUFS4_P,76,1.09,0.278,0.564,+
TXNRD1_P,79,1.08,0.278,0.565,+
ZNF623_P,63,1.08,0.279,0.565,+
PKD2_P,49,1.08,0.28,0.565,+
PRRX1_P,152,1.08,0.28,0.565,+
RHEB_P,44,1.08,0.28,0.565,+
SUZ12_P,81,1.08,0.282,0.566,+
HTATIP2_P,219,1.07,0.283,0.566,+
VIMP_P,67,1.07,0.283,0.566,+
RPS3_P,112,1.07,0.283,0.566,+
BAG1_P,37,1.07,0.283,0.566,+
PCGF1_P,207,1.07,0.284,0.566,+
WLS_P,33,1.07,0.284,0.566,+
SIX5_P,68,1.07,0.284,0.566,+
SS18_P,36,1.07,0.285,0.566,+
PLEKHG2_P,84,1.07,0.285,0.566,+
RAB43_P,34,1.07,0.287,0.568,+
MED15_P,135,1.06,0.287,0.568,+
PTPRF_P,36,1.06,0.288,0.569,+
KDM2B_P,111,1.06,0.289,0.57,+
BRWD1_P,71,1.06,0.289,0.57,+
TSC2_P,66,1.06,0.29,0.57,+
MAP4K5_P,85,1.06,0.29,0.57,+
FIZ1_P,59,1.06,0.29,0.57,+
ACIN1_P,166,1.06,0.29,0.57,+
GATAD2A_P,34,1.06,0.291,0.57,+
DERL2_P,33,1.06,0.291,0.57,+
APH1A_P,47,1.06,0.291,0.57,+
CRY2_P,236,1.06,0.291,0.571,+
ZNF561_P,61,1.05,0.292,0.571,+
TRIP11_P,62,1.05,0.292,0.571,+
SDCBP2_P,79,1.05,0.293,0.572,+
ARFGEF1_P,45,1.05,0.293,0.572,+
TBC1D9B_P,32,1.05,0.293,0.572,+
E2F5_P,93,1.05,0.293,0.572,+
ZFAND1_P,104,1.05,0.293,0.572,+
FOSL1_P,118,1.05,0.293,0.572,+
MCM5_P,50,1.04,0.298,0.578,+
SIRT6_P,220,1.04,0.298,0.578,+
ERBIN_P,67,1.04,0.299,0.578,+
S100A11_P,50,1.04,0.299,0.578,+
CHD4_P,116,1.04,0.299,0.578,+
TSG101_P,88,1.04,0.3,0.579,+
BRAP_P,44,1.04,0.3,0.58,+
FOXK2_P,71,1.04,0.301,0.58,+
DPF2_P,54,1.03,0.301,0.58,+
MYO9B_P,81,1.03,0.301,0.581,+
KSR2_P,41,1.03,0.302,0.581,+
SMARCD1_P,76,1.03,0.302,0.581,+
SMAD2_P,213,1.03,0.302,0.581,+
U2AF2_P,28,1.03,0.303,0.581,+
PIAS4_P,49,1.03,0.303,0.581,+
CNBP_P,195,1.03,0.303,0.581,+
HDGF_P,155,1.03,0.305,0.582,+
CDA_P,68,1.02,0.305,0.582,+
CLOCK_P,48,1.02,0.307,0.584,+
SRA1_P,75,1.02,0.308,0.584,+
DCBLD2_P,81,1.02,0.31,0.585,+
HAT1_P,175,1.02,0.31,0.585,+
ZSWIM3_P,48,1.02,0.31,0.585,+
TAF4_P,63,1.01,0.311,0.586,+
CRKL_P,33,1.01,0.312,0.586,+
BRD4_P,127,1.01,0.313,0.586,+
MED12_P,145,1.01,0.313,0.586,+
DHCR24_P,35,1.01,0.313,0.586,+
MYC_P,89,1.01,0.314,0.586,+
MPP7_P,69,1.01,0.314,0.586,+
F3_P,30,1.01,0.315,0.586,+
PDGFC_P,76,1.01,0.315,0.586,+
MAP3K6_P,60,1,0.315,0.586,+
MRRF_P,55,1,0.315,0.587,+
RBPJ_P,124,1,0.318,0.59,+
SNIP1_P,33,1,0.318,0.59,+
ZC3HAV1_P,72,1,0.318,0.59,+
PTOV1_P,224,1,0.318,0.59,+
MAPK8_P,50,0.99,0.32,0.591,+
TAF9_P,143,0.99,0.32,0.591,+
SUPT5H_P,47,0.99,0.32,0.591,+
HEXIM1_P,67,0.99,0.321,0.591,+
RAB5A_P,32,0.99,0.321,0.591,+
KRT17_P,68,0.99,0.322,0.592,+
ZNF668_P,128,0.99,0.323,0.593,+
CNTLN_P,58,0.99,0.323,0.593,+
HTATSF1_P,75,0.99,0.324,0.593,+
ZFP91_P,88,0.99,0.324,0.593,+
TDRD3_P,109,0.98,0.326,0.595,+
MSRB2_P,84,0.98,0.327,0.596,+
BRE_P,70,0.98,0.327,0.596,+
RABL3_P,77,0.98,0.328,0.597,+
APLF_P,39,0.98,0.328,0.597,+
IFI16_P,121,0.97,0.33,0.598,+
PI4KB_P,39,0.97,0.33,0.599,+
SUPT6H_P,40,0.97,0.331,0.599,+
MYBBP1A_P,78,0.97,0.332,0.599,+
ZNF513_P,82,0.97,0.333,0.599,+
KDM3B_P,55,0.97,0.334,0.6,+
PRKD2_P,49,0.97,0.334,0.6,+
RBM14_P,57,0.97,0.335,0.6,+
IRF4_P,90,0.96,0.335,0.6,+
HCFC2_P,177,0.96,0.335,0.6,+
SERGEF_P,64,0.96,0.335,0.6,+
UBE2L3_P,85,0.96,0.335,0.6,+
AKT2_P,36,0.96,0.336,0.6,+
IRF7_P,83,0.96,0.336,0.6,+
ARID4B_P,44,0.96,0.336,0.6,+
MED7_P,69,0.96,0.337,0.6,+
JAG2_P,51,0.96,0.338,0.601,+
PPP1R9B_P,71,0.96,0.338,0.601,+
MED24_P,48,0.96,0.339,0.603,+
NCOA2_P,51,0.95,0.34,0.604,+
TARBP2_P,97,0.95,0.34,0.604,+
TBC1D9_P,40,0.95,0.341,0.604,+
ELL2_P,173,0.95,0.343,0.606,+
HOXB6_P,72,0.95,0.343,0.606,+
FZD1_P,27,0.95,0.344,0.606,+
RTF1_P,109,0.95,0.344,0.606,+
FOXK1_P,51,0.94,0.345,0.607,+
PRSS8_P,34,0.94,0.346,0.608,+
TSFM_P,105,0.94,0.346,0.608,+
KDM4B_P,85,0.94,0.346,0.608,+
TMEM101_P,70,0.94,0.347,0.609,+
BTF3_P,103,0.94,0.348,0.61,+
PSEN2_P,40,0.94,0.348,0.61,+
RASA1_P,74,0.94,0.348,0.61,+
GGCT_P,65,0.93,0.35,0.611,+
ZNF276_P,212,0.93,0.35,0.611,+
TAF12_P,61,0.93,0.351,0.613,+
SMC3_P,112,0.93,0.352,0.613,+
MYCBP2_P,201,0.93,0.353,0.614,+
TRADD_P,94,0.93,0.353,0.614,+
DDX17_P,173,0.93,0.354,0.615,+
ARFRP1_P,58,0.93,0.354,0.615,+
RPS14_P,192,0.92,0.355,0.616,+
ZBED3_P,66,0.92,0.359,0.622,+
RCAN3_P,25,0.92,0.36,0.622,+
ZNF800_P,90,0.92,0.36,0.622,+
MED25_P,155,0.91,0.361,0.622,+
MARK2_P,49,0.91,0.362,0.624,+
CREB3L1_P,84,0.91,0.362,0.624,+
L3MBTL3_P,110,0.91,0.364,0.625,+
CBFB_P,53,0.91,0.365,0.625,+
MBIP_P,118,0.91,0.365,0.625,+
RAP2C_P,88,0.9,0.365,0.625,+
WWTR1_P,112,0.9,0.366,0.626,+
POGK_P,120,0.9,0.367,0.626,+
ZBTB9_P,41,0.9,0.368,0.627,+
SMARCA1_P,98,0.89,0.372,0.632,+
CTNNBIP1_P,49,0.89,0.372,0.632,+
PAX9_P,132,0.89,0.373,0.632,+
ZFP36L1_P,105,0.89,0.374,0.634,+
ZNF746_P,40,0.89,0.375,0.635,+
TBC1D8B_P,33,0.89,0.376,0.635,+
CTNNA1_P,42,0.89,0.376,0.635,+
ATG5_P,81,0.88,0.377,0.636,+
HBS1L_P,50,0.88,0.378,0.636,+
CC2D1A_P,99,0.88,0.379,0.636,+
ADGRF1_P,47,0.88,0.379,0.636,+
CELSR1_P,72,0.88,0.381,0.639,+
MAP2K1_P,73,0.88,0.381,0.639,+
NFYB_P,138,0.87,0.382,0.639,+
VAC14_P,68,0.87,0.382,0.639,+
RAB3A_P,31,0.87,0.383,0.64,+
DOT1L_P,80,0.87,0.383,0.64,+
ZSWIM1_P,81,0.87,0.383,0.64,+
HDAC11_P,290,0.87,0.384,0.641,+
DBNL_P,42,0.87,0.385,0.642,+
AGFG2_P,63,0.87,0.386,0.643,+
ARL4C_P,30,0.87,0.386,0.643,+
TNFRSF18_P,37,0.87,0.387,0.643,+
PTK2_P,56,0.86,0.387,0.643,+
ARNT_P,37,0.86,0.388,0.643,+
TRIM5_P,55,0.86,0.388,0.643,+
ASH1L_P,100,0.86,0.39,0.645,+
CYP24A1_P,32,0.86,0.39,0.645,+
GTF2IRD2_P,104,0.86,0.39,0.645,+
ZNF462_P,41,0.86,0.392,0.646,+
PPIE_P,109,0.86,0.392,0.646,+
BAX_P,57,0.85,0.395,0.65,+
ZC3H14_P,75,0.85,0.395,0.65,+
DKK1_P,35,0.85,0.395,0.65,+
PER3_P,61,0.85,0.396,0.65,+
SRSF3_P,106,0.85,0.397,0.651,+
SQSTM1_P,47,0.84,0.398,0.652,+
CNTNAP1_P,41,0.84,0.399,0.653,+
OGFR_P,84,0.84,0.4,0.654,+
SAP30BP_P,60,0.84,0.4,0.654,+
RRN3_P,58,0.84,0.401,0.654,+
RAB27A_P,59,0.84,0.401,0.654,+
POU2F2_P,41,0.84,0.401,0.654,+
IRAK2_P,41,0.84,0.401,0.654,+
RBBP8_P,86,0.84,0.402,0.654,+
IRF2BP2_P,87,0.84,0.403,0.655,+
GATAD2B_P,71,0.84,0.403,0.655,+
CLEC5A_P,31,0.83,0.404,0.656,+
RBBP4_P,100,0.83,0.405,0.656,+
ANP32A_P,41,0.83,0.405,0.656,+
ZNF784_P,74,0.83,0.407,0.658,+
ZBTB33_P,92,0.83,0.407,0.659,+
CCDC47_P,51,0.83,0.408,0.659,+
DFFB_P,45,0.83,0.408,0.659,+
C18orf32_P,99,0.83,0.409,0.659,+
TCF25_P,147,0.82,0.412,0.663,+
MARK1_P,48,0.82,0.412,0.663,+
JMJD6_P,33,0.82,0.413,0.663,+
POLR2A_P,100,0.82,0.414,0.665,+
TBC1D23_P,70,0.82,0.415,0.666,+
ZC3H7B_P,92,0.81,0.415,0.667,+
EIF2A_P,53,0.81,0.416,0.667,+
SF1_P,39,0.81,0.417,0.668,+
POU2AF1_P,247,0.81,0.419,0.669,+
RELB_P,100,0.81,0.419,0.669,+
ACVR1_P,37,0.81,0.419,0.669,+
TBC1D15_P,107,0.81,0.419,0.669,+
NFATC2IP_P,61,0.81,0.42,0.669,+
BLOC1S2_P,61,0.81,0.42,0.669,+
CCAR1_P,209,0.81,0.421,0.669,+
ARF3_P,41,0.8,0.422,0.669,+
ZC3H12A_P,91,0.8,0.422,0.669,+
MORC2_P,104,0.8,0.422,0.669,+
IRF2BP1_P,156,0.8,0.423,0.67,+
MLX_P,55,0.8,0.424,0.67,+
ATP2C1_P,32,0.8,0.425,0.671,+
ZRANB2_P,103,0.8,0.425,0.671,+
TAF7_P,69,0.8,0.425,0.671,+
TLE2_P,51,0.8,0.425,0.671,+
HIRA_P,38,0.8,0.425,0.671,+
SOX8_P,57,0.79,0.428,0.673,+
TAF6L_P,158,0.79,0.429,0.674,+
ECD_P,98,0.79,0.429,0.674,+
ZC3H13_P,111,0.79,0.429,0.674,+
FSTL1_P,49,0.79,0.431,0.675,+
WDTC1_P,153,0.79,0.431,0.675,+
NFRKB_P,27,0.79,0.432,0.675,+
CCNT2_P,147,0.79,0.432,0.675,+
TBL1X_P,55,0.79,0.432,0.675,+
SNAPC4_P,143,0.78,0.435,0.677,+
SGSM3_P,99,0.78,0.436,0.679,+
AKT1S1_P,65,0.78,0.436,0.679,+
TAF8_P,121,0.77,0.439,0.681,+
TRIM24_P,33,0.77,0.44,0.682,+
MST1R_P,50,0.77,0.441,0.682,+
ZFYVE1_P,27,0.77,0.442,0.682,+
RAD54L2_P,191,0.77,0.442,0.682,+
ZNF444_P,108,0.77,0.443,0.682,+
SPRY2_P,59,0.77,0.444,0.682,+
SIPA1L3_P,62,0.76,0.446,0.683,+
GOLPH3_P,54,0.76,0.446,0.683,+
EFNA1_P,121,0.76,0.446,0.683,+
GRB14_P,60,0.76,0.448,0.684,+
CDH2_P,36,0.76,0.449,0.685,+
FOXN3_P,86,0.76,0.449,0.685,+
RLIM_P,86,0.76,0.45,0.685,+
STAMBP_P,58,0.75,0.451,0.685,+
ASH2L_P,116,0.75,0.451,0.685,+
CCND3_P,31,0.75,0.452,0.685,+
RAB3D_P,41,0.75,0.452,0.685,+
SIN3B_P,130,0.75,0.453,0.686,+
XRN2_P,90,0.75,0.453,0.686,+
JUN_P,35,0.75,0.454,0.686,+
RAB6B_P,111,0.75,0.455,0.687,+
STAG2_P,92,0.75,0.456,0.688,+
CDK11A_P,125,0.75,0.456,0.688,+
ZCCHC7_P,36,0.74,0.457,0.688,+
ZNF787_P,37,0.74,0.458,0.69,+
CDC37_P,69,0.74,0.459,0.69,+
CSNK1D_P,48,0.74,0.46,0.691,+
RAB8A_P,50,0.74,0.46,0.691,+
AIFM2_P,53,0.74,0.46,0.691,+
DEK_P,87,0.74,0.461,0.691,+
ZKSCAN1_P,72,0.74,0.461,0.691,+
SNX27_P,76,0.74,0.461,0.691,+
AKAP17A_P,38,0.74,0.462,0.692,+
LY6E_P,47,0.73,0.463,0.692,+
ICMT_P,25,0.73,0.464,0.693,+
RARA_P,83,0.73,0.465,0.694,+
MBD3_P,213,0.72,0.47,0.7,+
CNOT2_P,180,0.72,0.472,0.702,+
SPAG5_P,125,0.72,0.473,0.703,+
RPS6_P,136,0.71,0.476,0.706,+
BCL3_P,73,0.71,0.476,0.706,+
ARID1A_P,150,0.71,0.476,0.706,+
ZNF672_P,54,0.71,0.476,0.706,+
PYCARD_P,40,0.71,0.477,0.706,+
CHD8_P,78,0.71,0.478,0.707,+
CDC42EP4_P,44,0.71,0.479,0.707,+
UBA52_P,57,0.71,0.479,0.707,+
MYSM1_P,115,0.7,0.481,0.708,+
NPAT_P,27,0.7,0.482,0.709,+
CNOT3_P,98,0.7,0.483,0.71,+
STMN3_P,57,0.7,0.485,0.713,+
MGA_P,76,0.7,0.486,0.713,+
POLR3F_P,94,0.7,0.487,0.714,+
CCR6_P,25,0.69,0.488,0.715,+
HES1_P,55,0.69,0.489,0.715,+
LPIN2_P,94,0.69,0.491,0.717,+
TIGD7_P,137,0.69,0.492,0.717,+
PPP2R5A_P,34,0.69,0.492,0.717,+
CHAMP1_P,27,0.69,0.492,0.717,+
PPP1R10_P,68,0.69,0.492,0.717,+
MIB1_P,77,0.69,0.493,0.717,+
RPL22_P,45,0.69,0.493,0.717,+
RAB40C_P,81,0.68,0.494,0.717,+
ELOF1_P,93,0.68,0.495,0.718,+
NUFIP1_P,53,0.68,0.496,0.718,+
EDARADD_P,28,0.68,0.498,0.721,+
ZNF646_P,49,0.68,0.499,0.722,+
NSMCE1_P,28,0.67,0.5,0.723,+
MKLN1_P,29,0.67,0.5,0.723,+
TAB1_P,77,0.67,0.501,0.723,+
S1PR2_P,85,0.67,0.501,0.723,+
ZNF580_P,106,0.67,0.502,0.724,+
CACNB3_P,27,0.67,0.503,0.725,+
BASP1_P,164,0.67,0.504,0.726,+
MCF2L_P,45,0.67,0.504,0.726,+
CXXC1_P,67,0.67,0.505,0.726,+
SHB_P,27,0.66,0.508,0.73,+
ZNF532_P,88,0.66,0.509,0.73,+
TFEB_P,104,0.66,0.51,0.731,+
USP9X_P,63,0.66,0.511,0.731,+
VAPA_P,63,0.65,0.513,0.733,+
BHLHA15_P,141,0.65,0.513,0.733,+
GMCL1_P,237,0.65,0.515,0.734,+
FGD6_P,39,0.65,0.516,0.734,+
AFF4_P,79,0.65,0.516,0.734,+
RPL6_P,131,0.65,0.516,0.734,+
WIZ_P,89,0.65,0.516,0.734,+
TMED4_P,41,0.65,0.518,0.735,+
SPATA13_P,85,0.65,0.518,0.735,+
PAF1_P,83,0.65,0.519,0.735,+
CSDE1_P,73,0.65,0.519,0.735,+
PRKAG1_P,88,0.65,0.519,0.735,+
BTAF1_P,98,0.64,0.521,0.735,+
YY1_P,116,0.64,0.523,0.737,+
ZNF581_P,81,0.64,0.523,0.737,+
ZFYVE21_P,70,0.64,0.524,0.737,+
IFT27_P,68,0.64,0.525,0.737,+
CASP8AP2_P,61,0.63,0.527,0.738,+
RAPGEF1_P,83,0.63,0.527,0.738,+
ERRFI1_P,61,0.63,0.529,0.739,+
MAP3K7_P,49,0.63,0.531,0.74,+
SIGIRR_P,109,0.62,0.533,0.742,+
NR0B1_P,113,0.62,0.534,0.742,+
ZNF446_P,115,0.62,0.535,0.742,+
ZCCHC4_P,58,0.62,0.536,0.743,+
CYTH2_P,30,0.62,0.536,0.743,+
ZNF688_P,169,0.62,0.538,0.744,+
SOX9_P,111,0.62,0.538,0.744,+
UBR5_P,52,0.61,0.539,0.745,+
NR2C2_P,59,0.61,0.54,0.745,+
PML_P,139,0.61,0.54,0.745,+
CERS5_P,28,0.61,0.541,0.745,+
SHC1_P,59,0.61,0.542,0.746,+
NAT14_P,65,0.61,0.543,0.746,+
FOXP4_P,120,0.61,0.544,0.748,+
STK17A_P,53,0.6,0.547,0.749,+
ZNF414_P,123,0.6,0.548,0.749,+
ZNF264_P,67,0.6,0.548,0.749,+
RB1_P,111,0.6,0.548,0.749,+
ZNF706_P,45,0.6,0.548,0.749,+
ITGA2_P,40,0.6,0.549,0.75,+
ADAM17_P,45,0.6,0.549,0.75,+
MAP2K2_P,87,0.6,0.55,0.75,+
CRTC1_P,280,0.6,0.551,0.751,+
CALCA_P,87,0.59,0.555,0.753,+
ELF3_P,209,0.59,0.556,0.753,+
GPHN_P,26,0.59,0.556,0.753,+
GPRC5C_P,96,0.59,0.557,0.753,+
IGF2R_P,73,0.59,0.557,0.753,+
PDE8A_P,33,0.59,0.557,0.753,+
ZBED4_P,43,0.59,0.558,0.753,+
PCSK1N_P,25,0.58,0.559,0.754,+
PMS2_P,34,0.58,0.56,0.754,+
ITGB5_P,32,0.58,0.562,0.755,+
ZDHHC7_P,88,0.58,0.564,0.756,+
SNX29_P,41,0.58,0.565,0.756,+
NFKB2_P,88,0.57,0.566,0.756,+
ATP8B1_P,284,0.57,0.566,0.756,+
ATP6AP2_P,35,0.57,0.566,0.756,+
ZSCAN32_P,46,0.57,0.567,0.757,+
ZKSCAN4_P,55,0.57,0.568,0.758,+
RALGAPA2_P,57,0.57,0.569,0.758,+
SIRT5_P,261,0.57,0.569,0.758,+
NFATC2_P,110,0.57,0.569,0.758,+
PRPF6_P,94,0.57,0.571,0.759,+
IRX5_P,154,0.57,0.572,0.76,+
C1D_P,133,0.56,0.572,0.76,+
SLC12A2_P,31,0.56,0.573,0.76,+
MLXIP_P,53,0.56,0.573,0.76,+
PFDN1_P,69,0.56,0.574,0.761,+
RASSF3_P,27,0.56,0.575,0.761,+
LYN_P,38,0.56,0.577,0.764,+
P2RY2_P,27,0.56,0.578,0.765,+
CDKN1B_P,96,0.55,0.579,0.765,+
SREBF1_P,57,0.55,0.579,0.765,+
EYA3_P,55,0.55,0.58,0.765,+
ZNF777_P,75,0.55,0.582,0.767,+
RAB38_P,26,0.55,0.583,0.768,+
