Regulon	Size	NES	p.value	FDR	Sign
RANBP2	186	1.86	0.0624	0.274	+
TAF2	81	1.86	0.0627	0.274	+
OR5P3	26	1.86	0.0629	0.274	+
LITAF	81	1.86	0.0631	0.275	+
CYTH3	67	1.86	0.0631	0.275	+
ZNF597	86	1.86	0.0634	0.275	+
ADORA1	35	1.85	0.0637	0.275	+
ZNF680	48	1.85	0.0637	0.275	+
ZC3H8	105	1.85	0.0637	0.275	+
MAMLD1	120	1.85	0.0638	0.275	+
BCL6	67	1.85	0.0641	0.276	+
MTA3	75	1.85	0.0646	0.276	+
ETV7	72	1.85	0.0646	0.276	+
POFUT1	48	1.85	0.065	0.276	+
PDCD6	50	1.85	0.065	0.276	+
REPS2	29	1.85	0.065	0.276	+
DOK5	33	1.84	0.0654	0.277	+
KDM5B	137	1.84	0.0655	0.277	+
ELP4	72	1.84	0.0658	0.277	+
GABRD	27	1.84	0.066	0.277	+
HNF4A	139	1.84	0.066	0.277	+
TMEM9B	78	1.84	0.066	0.277	+
HCFC1	252	1.84	0.0662	0.278	+
MRE11A	25	1.84	0.0662	0.278	+
EFS	30	1.84	0.0663	0.278	+
HOXA3	30	1.83	0.0667	0.279	+
HOXB8	54	1.83	0.0672	0.28	+
TBC1D3B	68	1.83	0.0673	0.28	+
RGS7	35	1.83	0.0675	0.281	+
ITGAV	84	1.83	0.0676	0.281	+
RHOD	72	1.83	0.0677	0.281	+
ROR1	28	1.83	0.0679	0.281	+
MRGPRF	49	1.82	0.068	0.281	+
MAFK	98	1.82	0.0683	0.282	+
KLF11	84	1.82	0.0685	0.282	+
ADNP	41	1.82	0.0687	0.282	+
FMN2	33	1.82	0.0688	0.282	+
MAPKAPK5	34	1.82	0.0689	0.282	+
NRK	74	1.82	0.0693	0.283	+
DYRK2	96	1.82	0.0693	0.283	+
DEDD	111	1.82	0.0695	0.283	+
ATP2A1	28	1.81	0.0704	0.286	+
ZEB2	224	1.81	0.0705	0.286	+
ST18	101	1.81	0.0708	0.286	+
C14orf169	33	1.81	0.0709	0.286	+
OR9A4	26	1.81	0.071	0.286	+
OPRK1	31	1.81	0.071	0.286	+
CREBL2	93	1.8	0.0715	0.288	+
PKP1	45	1.8	0.072	0.289	+
ZNRD1	202	1.8	0.072	0.289	+
EYA2	400	1.8	0.0722	0.289	+
SH2B1	122	1.8	0.0725	0.29	+
PRKAR1A	79	1.8	0.0725	0.29	+
WASF2	60	1.79	0.0727	0.29	+
FICD	38	1.79	0.0727	0.29	+
PPP2R5E	42	1.79	0.073	0.29	+
FOXP4	120	1.79	0.073	0.29	+
DAPK2	65	1.79	0.0734	0.291	+
RPL7L1	93	1.79	0.0739	0.292	+
MS4A7	36	1.78	0.0743	0.293	+
ERN2	420	1.78	0.0745	0.294	+
COMMD7	93	1.78	0.0746	0.294	+
RNF43	44	1.78	0.0748	0.294	+
MAPK15	185	1.78	0.0751	0.294	+
RBM38	68	1.78	0.0752	0.294	+
GRB10	48	1.78	0.0754	0.294	+
NPAS2	94	1.78	0.0754	0.294	+
HOXB9	33	1.78	0.0754	0.294	+
LASP1	68	1.78	0.0756	0.295	+
NKRF	53	1.77	0.076	0.295	+
CXCL2	26	1.77	0.0761	0.295	+
MTDH	115	1.77	0.0763	0.296	+
ARAP1	38	1.77	0.0768	0.296	+
MIXL1	54	1.77	0.0769	0.296	+
BTG1	134	1.77	0.0771	0.297	+
ADIPOQ	46	1.77	0.0775	0.298	+
DTHD1	51	1.76	0.0782	0.3	+
ADCY2	28	1.76	0.0786	0.3	+
SOD1	62	1.76	0.0786	0.3	+
ZNF704	106	1.76	0.0789	0.301	+
HGS	100	1.75	0.0795	0.303	+
SOCS4	56	1.75	0.0796	0.303	+
GTF2I	27	1.75	0.0799	0.303	+
TNS2	34	1.75	0.08	0.303	+
SIX3	72	1.75	0.0802	0.304	+
ZNF334	73	1.75	0.0805	0.304	+
CLDN4	32	1.75	0.0805	0.304	+
ZNF800	90	1.75	0.0806	0.304	+
ARNTL	56	1.74	0.081	0.305	+
MAEL	49	1.74	0.081	0.305	+
ZNF844	87	1.74	0.0811	0.305	+
OTX1	155	1.74	0.0813	0.306	+
SOX12	46	1.74	0.0816	0.306	+
TFAP2D	69	1.74	0.0816	0.306	+
TGFB1I1	46	1.74	0.0818	0.306	+
IRF2	95	1.74	0.0821	0.307	+
ATIC	49	1.74	0.0824	0.307	+
GTF2E1	86	1.74	0.0825	0.307	+
ZFPM1	137	1.73	0.083	0.308	+
DCAF6	118	1.73	0.0831	0.308	+
ETV1	77	1.73	0.0833	0.308	+
EIF2AK3	60	1.73	0.0834	0.308	+
HSPB1	57	1.73	0.0835	0.308	+
SMO	49	1.73	0.0835	0.308	+
ZFAND1	104	1.73	0.0836	0.308	+
CBX5	90	1.73	0.0836	0.308	+
CCNL1	89	1.73	0.0836	0.308	+
CCDC85B	152	1.73	0.0838	0.308	+
CTNNBIP1	49	1.73	0.0838	0.308	+
ZNF564	100	1.73	0.084	0.308	+
CRY1	102	1.73	0.084	0.308	+
OR2C1	29	1.73	0.0842	0.308	+
STK38	37	1.73	0.0842	0.308	+
MDC1	107	1.72	0.0846	0.309	+
CERS6	82	1.72	0.0852	0.311	+
VAPB	33	1.72	0.0853	0.311	+
CEBPZ	131	1.72	0.0861	0.313	+
TBC1D10B	43	1.72	0.0863	0.314	+
DLX6	53	1.71	0.0866	0.315	+
SETDB1	123	1.71	0.0867	0.315	+
TOM1L1	59	1.71	0.0869	0.315	+
ARL6	100	1.71	0.087	0.315	+
RBL1	161	1.71	0.087	0.315	+
ZC3H3	114	1.71	0.0874	0.316	+
FST	171	1.71	0.0875	0.316	+
NR1H3	52	1.71	0.0877	0.316	+
ANTXR1	54	1.71	0.0879	0.316	+
SMPD1	39	1.7	0.0884	0.317	+
CKS1B	150	1.7	0.0884	0.317	+
GMEB2	81	1.7	0.0886	0.317	+
PLEKHG3	43	1.7	0.0888	0.317	+
TMEM101	70	1.7	0.089	0.317	+
VPS25	69	1.7	0.089	0.317	+
BRS3	30	1.7	0.089	0.317	+
SUPT16H	72	1.7	0.0891	0.317	+
YEATS4	115	1.7	0.0898	0.318	+
ZNF654	53	1.7	0.0899	0.318	+
OVOL1	32	1.7	0.0899	0.318	+
ARRB1	39	1.7	0.09	0.318	+
MEIS1	33	1.7	0.09	0.318	+
ZNF747	59	1.69	0.0901	0.319	+
CALCOCO1	52	1.69	0.0904	0.319	+
RP5-862P8.2	70	1.69	0.0904	0.319	+
SUPT4H1	118	1.69	0.0905	0.319	+
SETD1A	179	1.69	0.0908	0.32	+
ZNF335	151	1.69	0.0911	0.32	+
KLF10	48	1.69	0.0915	0.321	+
IFI16	121	1.69	0.0915	0.321	+
ZNF425	50	1.69	0.0916	0.321	+
ZNF480	28	1.69	0.0917	0.321	+
GPR142	40	1.68	0.0924	0.323	+
TTN	44	1.68	0.0924	0.323	+
FOXC1	73	1.68	0.0924	0.323	+
CALCR	25	1.68	0.0926	0.323	+
ABLIM3	68	1.68	0.0927	0.323	+
PRDM4	62	1.68	0.0931	0.323	+
PLEKHM3	86	1.68	0.0933	0.323	+
CREBBP	110	1.68	0.0935	0.323	+
AGRN	139	1.68	0.0935	0.323	+
RRN3	58	1.68	0.0935	0.323	+
PLXNA2	33	1.68	0.0935	0.323	+
ATF2	85	1.68	0.0937	0.323	+
YWHAH	30	1.67	0.094	0.324	+
TSPYL2	43	1.67	0.0943	0.324	+
GNB2	69	1.67	0.0943	0.324	+
PKD1	170	1.67	0.0944	0.324	+
ELF5	79	1.67	0.0947	0.324	+
CHN1	28	1.67	0.0948	0.324	+
RINT1	34	1.67	0.0948	0.324	+
NOS3	38	1.67	0.0949	0.324	+
SLC2A4RG	54	1.67	0.095	0.324	+
ZNF519	67	1.67	0.0952	0.324	+
CLEC5A	31	1.67	0.0953	0.324	+
DPF1	96	1.67	0.0954	0.324	+
DDR2	37	1.67	0.0954	0.324	+
SIX4	63	1.67	0.0954	0.324	+
NPAS3	96	1.67	0.0955	0.324	+
E2F5	93	1.67	0.0955	0.324	+
MYBL1	52	1.66	0.0961	0.325	+
HSFX2	98	1.66	0.0962	0.325	+
GNG4	28	1.66	0.0965	0.326	+
OVOL2	98	1.66	0.0969	0.326	+
TAC1	41	1.66	0.0973	0.327	+
RUVBL1	158	1.66	0.0978	0.328	+
OBSCN	42	1.66	0.0978	0.328	+
SRPK2	43	1.65	0.0983	0.328	+
TNFSF4	25	1.65	0.0989	0.329	+
SOX2	140	1.65	0.0989	0.329	+
ZNF24	62	1.65	0.099	0.329	+
ZMYM3	66	1.65	0.0992	0.33	+
OR51E2	31	1.65	0.0994	0.33	+
ZSCAN32	46	1.65	0.0995	0.33	+
ANXA4	47	1.65	0.0998	0.33	+
RPN1	28	1.65	0.0999	0.331	+
RAB1A	54	1.64	0.1	0.331	+
GPR179	50	1.64	0.1	0.331	+
ETV5	61	1.64	0.1	0.331	+
KCNIP3	64	1.64	0.101	0.332	+
HIPK3	78	1.64	0.101	0.332	+
GCGR	28	1.64	0.101	0.332	+
TADA1	195	1.64	0.101	0.332	+
ZBTB41	182	1.64	0.101	0.333	+
FOXJ1	81	1.64	0.102	0.333	+
TAOK1	196	1.64	0.102	0.333	+
NAMPT	28	1.63	0.103	0.336	+
SNIP1	33	1.63	0.103	0.337	+
LANCL1	43	1.63	0.103	0.337	+
KDM4A	25	1.63	0.103	0.337	+
ARHGAP30	28	1.63	0.104	0.338	+
IRS4	40	1.63	0.104	0.338	+
MED24	48	1.63	0.104	0.338	+
AVPR1B	26	1.63	0.104	0.338	+
IRX6	44	1.63	0.104	0.338	+
RRAD	41	1.63	0.104	0.338	+
OXER1	67	1.62	0.105	0.339	+
TFAP2B	56	1.62	0.105	0.34	+
ARHGDIA	80	1.62	0.105	0.34	+
ZMAT3	33	1.62	0.106	0.34	+
RAB40C	81	1.62	0.106	0.34	+
FOSL1	118	1.61	0.106	0.341	+
BCORL1	53	1.61	0.108	0.345	+
SEMA4C	50	1.61	0.108	0.345	+
GRIN2C	35	1.61	0.108	0.345	+
SSBP3	100	1.61	0.108	0.345	+
DDAH2	52	1.6	0.109	0.345	+
TOLLIP	37	1.6	0.109	0.346	+
SUB1	78	1.6	0.109	0.346	+
RALBP1	37	1.6	0.11	0.346	+
ZNF219	100	1.6	0.11	0.347	+
MAP4K3	57	1.6	0.11	0.347	+
BRCC3	41	1.6	0.11	0.347	+
NPBWR2	39	1.59	0.111	0.349	+
PPP1R1B	44	1.59	0.111	0.349	+
ZNF639	181	1.59	0.112	0.35	+
ADIPOR1	123	1.59	0.112	0.35	+
CLCN6	105	1.59	0.112	0.351	+
CREG1	161	1.59	0.112	0.351	+
BCL2L2	32	1.59	0.112	0.351	+
PILRA	32	1.59	0.112	0.351	+
CNTF	59	1.59	0.113	0.351	+
JRKL	75	1.59	0.113	0.351	+
DLX1	48	1.59	0.113	0.351	+
PSMC5	90	1.58	0.113	0.351	+
ZNF282	58	1.58	0.113	0.351	+
AKT1	31	1.58	0.113	0.352	+
TRIM5	55	1.58	0.113	0.352	+
ZNF467	78	1.58	0.113	0.352	+
TLX2	65	1.58	0.114	0.352	+
ZNF12	56	1.58	0.114	0.352	+
RACGAP1	48	1.58	0.114	0.352	+
RPL7	241	1.58	0.114	0.352	+
PRKAA1	32	1.58	0.114	0.352	+
MACC1	101	1.58	0.114	0.352	+
OR8D4	31	1.58	0.115	0.353	+
PEX11A	88	1.58	0.115	0.353	+
RAB12	34	1.58	0.115	0.353	+
TOP1	67	1.58	0.115	0.353	+
POLR3K	145	1.57	0.115	0.353	+
OR10A7	32	1.57	0.115	0.353	+
PIK3CB	31	1.57	0.116	0.353	+
IRAK4	33	1.57	0.116	0.353	+
HOXC4	68	1.57	0.116	0.354	+
ELF2	51	1.57	0.116	0.354	+
STUB1	90	1.57	0.117	0.356	+
ZNF213	103	1.57	0.117	0.356	+
ZBTB46	116	1.57	0.117	0.356	+
RAB10	77	1.57	0.117	0.356	+
NTSR1	60	1.57	0.117	0.357	+
GPHN	26	1.57	0.118	0.357	+
MAK	355	1.57	0.118	0.357	+
IKZF1	142	1.57	0.118	0.357	+
CDK18	35	1.56	0.118	0.358	+
SP100	143	1.56	0.119	0.358	+
XPO1	43	1.56	0.119	0.358	+
RXRB	124	1.56	0.119	0.358	+
ARL14	89	1.56	0.119	0.359	+
SPI1	355	1.56	0.119	0.359	+
SOX13	81	1.56	0.119	0.359	+
TBX21	88	1.56	0.12	0.359	+
ZCCHC3	36	1.56	0.12	0.359	+
LGR5	26	1.55	0.12	0.36	+
MAP4K4	92	1.55	0.121	0.361	+
GALR2	28	1.55	0.121	0.361	+
ATF6	68	1.55	0.121	0.362	+
ZNF786	69	1.55	0.121	0.362	+
BMP15	103	1.55	0.122	0.362	+
KLF8	75	1.55	0.122	0.362	+
TRIM23	60	1.55	0.122	0.362	+
FGF18	26	1.55	0.122	0.362	+
STMN3	57	1.54	0.122	0.362	+
ZNF514	71	1.54	0.123	0.362	+
PSEN1	35	1.54	0.123	0.363	+
MSH6	33	1.54	0.123	0.363	+
PASD1	45	1.54	0.123	0.363	+
DDX1	146	1.54	0.124	0.363	+
ROCK2	61	1.54	0.124	0.364	+
PHF6	90	1.54	0.124	0.364	+
NPM1	70	1.53	0.125	0.366	+
ADGRF2	31	1.53	0.125	0.366	+
DUSP19	61	1.53	0.125	0.366	+
MED30	67	1.53	0.126	0.366	+
CAPN5	57	1.53	0.126	0.366	+
SCX	37	1.53	0.126	0.366	+
CPS1	42	1.53	0.126	0.366	+
ZNF768	45	1.53	0.126	0.367	+
ESRRB	62	1.53	0.127	0.367	+
ARX	96	1.53	0.127	0.367	+
RBM39	65	1.52	0.127	0.368	+
PSD4	46	1.52	0.127	0.368	+
MSI2	28	1.52	0.128	0.368	+
TAS2R38	42	1.52	0.128	0.368	+
EYA1	287	1.52	0.128	0.369	+
GSPT1	43	1.52	0.128	0.369	+
NR1I3	96	1.52	0.128	0.369	+
OR2L2	30	1.52	0.128	0.369	+
PPP1R12A	81	1.52	0.128	0.369	+
TBC1D9B	32	1.52	0.129	0.369	+
TBR1	74	1.52	0.129	0.37	+
DCDC2B	99	1.52	0.129	0.37	+
HIST1H4D	31	1.52	0.129	0.37	+
DMRTC1B	191	1.52	0.129	0.37	+
ZNF205	92	1.52	0.13	0.37	+
THAP11	97	1.52	0.13	0.37	+
ZIC1	71	1.51	0.13	0.371	+
CIITA	324	1.51	0.13	0.371	+
SPAG5	125	1.51	0.131	0.371	+
POU2F3	98	1.51	0.131	0.371	+
ACTL6A	79	1.51	0.131	0.371	+
RABGAP1	47	1.51	0.131	0.371	+
HOXA9	64	1.51	0.131	0.371	+
RABIF	48	1.51	0.132	0.371	+
NEDD8	88	1.51	0.132	0.371	+
CEBPA	102	1.51	0.132	0.371	+
TGS1	137	1.51	0.132	0.371	+
ITGA7	27	1.5	0.133	0.371	+
UNCX	57	1.5	0.133	0.371	+
VAC14	68	1.5	0.133	0.371	+
GRM4	64	1.5	0.133	0.371	+
IRF4	90	1.5	0.133	0.372	+
MAPRE3	243	1.5	0.133	0.372	+
OR10K2	30	1.5	0.134	0.373	+
RNF141	108	1.5	0.134	0.373	+
MBIP	118	1.5	0.134	0.373	+
ZNF493	62	1.5	0.134	0.373	+
HOMER1	35	1.5	0.134	0.373	+
CEBPB	73	1.5	0.134	0.374	+
TAF11	96	1.49	0.135	0.375	+
BAIAP2	36	1.49	0.135	0.375	+
PTGES3	67	1.49	0.136	0.375	+
IL4R	55	1.49	0.136	0.375	+
PTPRC	38	1.49	0.136	0.375	+
TFAP2C	43	1.49	0.136	0.375	+
HDAC7	139	1.49	0.136	0.375	+
MPP2	43	1.49	0.137	0.375	+
ZNF212	43	1.49	0.137	0.375	+
GNAS	53	1.49	0.137	0.375	+
SCML2	69	1.49	0.137	0.375	+
IKBKG	85	1.49	0.137	0.376	+
SUMO1	160	1.49	0.137	0.376	+
EN1	53	1.49	0.137	0.376	+
SENP1	47	1.49	0.137	0.376	+
SSX5	120	1.49	0.137	0.376	+
MAP3K11	53	1.48	0.138	0.376	+
TAS2R42	33	1.48	0.138	0.376	+
KCNH1	49	1.48	0.138	0.376	+
PITPNM1	86	1.48	0.138	0.376	+
NFKBIZ	109	1.48	0.138	0.377	+
TAS2R40	41	1.48	0.139	0.378	+
RAD21	36	1.48	0.139	0.379	+
TSC22D4	116	1.48	0.14	0.38	+
ZDHHC19	36	1.48	0.14	0.38	+
BHLHE41	56	1.47	0.14	0.381	+
ZNF512B	107	1.47	0.141	0.381	+
ZNF200	54	1.47	0.141	0.381	+
GPR135	28	1.47	0.141	0.381	+
ARHGAP23	26	1.47	0.141	0.381	+
CNGA3	73	1.47	0.141	0.381	+
IRF9	65	1.47	0.141	0.381	+
PDE11A	76	1.47	0.142	0.382	+
OR2T4	25	1.47	0.142	0.383	+
RHOB	30	1.47	0.143	0.384	+
ZNF189	70	1.46	0.143	0.384	+
NDP	44	1.46	0.143	0.384	+
CDC73	68	1.46	0.143	0.384	+
AR	28	1.46	0.143	0.384	+
TBC1D10C	28	1.46	0.144	0.385	+
RUSC1	32	1.46	0.145	0.386	+
IL17A	149	1.46	0.145	0.386	+
ZNF157	154	1.46	0.145	0.386	+
RAB34	34	1.46	0.145	0.386	+
CDC42SE1	85	1.46	0.145	0.386	+
TFEC	242	1.46	0.145	0.387	+
WWOX	28	1.46	0.146	0.387	+
WSB1	33	1.45	0.146	0.387	+
SYNGAP1	102	1.45	0.146	0.387	+
GABRE	46	1.45	0.146	0.387	+
TSC22D2	163	1.45	0.146	0.387	+
RREB1	155	1.45	0.147	0.388	+
HDAC9	132	1.45	0.147	0.388	+
STAC2	27	1.45	0.147	0.388	+
RALB	106	1.45	0.147	0.388	+
GBX1	60	1.45	0.148	0.389	+
PPP1R12B	32	1.45	0.148	0.389	+
TSSK4	133	1.45	0.148	0.389	+
RHOXF2B	61	1.45	0.148	0.389	+
RND2	55	1.45	0.148	0.389	+
ONECUT2	53	1.45	0.148	0.389	+
MLX	55	1.44	0.149	0.389	+
OR4K13	33	1.44	0.149	0.389	+
USF1	41	1.44	0.149	0.389	+
CD47	67	1.44	0.149	0.39	+
ECE1	60	1.44	0.149	0.39	+
L3MBTL4	68	1.44	0.15	0.391	+
ZFHX3	86	1.44	0.151	0.392	+
GIGYF1	77	1.44	0.151	0.392	+
ZDHHC7	88	1.44	0.151	0.392	+
SHANK2	48	1.44	0.151	0.392	+
ZBBX	267	1.43	0.152	0.392	+
TCEAL6	85	1.43	0.152	0.392	+
CITED4	120	1.43	0.152	0.392	+
OR7A17	30	1.43	0.153	0.393	+
HCRT	39	1.43	0.153	0.393	+
SARNP	74	1.43	0.153	0.393	+
GPR1	38	1.43	0.153	0.393	+
PRDM16	72	1.43	0.153	0.393	+
RHOT2	99	1.42	0.154	0.395	+
ARFRP1	58	1.42	0.155	0.395	+
ZXDB	50	1.42	0.155	0.396	+
ZSCAN18	70	1.42	0.155	0.396	+
GABPB2	108	1.42	0.156	0.396	+
SERTAD1	120	1.42	0.156	0.396	+
PPP1R15B	34	1.42	0.157	0.397	+
RIIAD1	47	1.42	0.157	0.397	+
LRCH4	171	1.42	0.157	0.397	+
SNAPC1	95	1.42	0.157	0.397	+
OGFR	84	1.42	0.157	0.397	+
LMX1A	93	1.42	0.157	0.397	+
ZNF225	44	1.41	0.158	0.397	+
ZNFX1	128	1.41	0.158	0.397	+
ZNF623	63	1.41	0.159	0.399	+
IL6	37	1.41	0.159	0.399	+
CRYM	251	1.41	0.159	0.399	+
PQBP1	83	1.41	0.159	0.399	+
PITPNC1	31	1.41	0.159	0.399	+
FOXP3	128	1.41	0.159	0.399	+
BRMS1L	251	1.41	0.16	0.399	+
GHRHR	53	1.41	0.16	0.399	+
NFATC4	64	1.4	0.162	0.402	+
TBX19	119	1.4	0.162	0.402	+
TLR8	28	1.4	0.162	0.403	+
POU6F1	128	1.4	0.162	0.403	+
PHF2	90	1.4	0.163	0.403	+
ITGAX	29	1.39	0.163	0.403	+
CNIH2	64	1.39	0.163	0.403	+
LTB4R	32	1.39	0.163	0.403	+
RHOF	64	1.39	0.164	0.403	+
PPM1L	37	1.39	0.164	0.403	+
NHLH1	68	1.39	0.164	0.403	+
SIX1	78	1.39	0.164	0.403	+
RFX4	29	1.39	0.164	0.403	+
TAOK2	57	1.39	0.164	0.403	+
EN2	45	1.39	0.164	0.403	+
CHRNB2	50	1.39	0.165	0.404	+
RPS27A	66	1.39	0.165	0.404	+
TLR6	48	1.39	0.165	0.404	+
SNAPC3	86	1.39	0.165	0.404	+
RFC4	47	1.39	0.165	0.404	+
ZNF585A	35	1.39	0.165	0.404	+
FARP2	51	1.39	0.165	0.404	+
ZNF709	157	1.39	0.166	0.404	+
ZNF250	53	1.39	0.166	0.404	+
RHOC	95	1.39	0.166	0.405	+
HMGN5	57	1.38	0.166	0.405	+
PDE7A	63	1.38	0.167	0.406	+
HOXB13	29	1.38	0.167	0.406	+
ZNF655	25	1.38	0.168	0.407	+
OPRM1	40	1.38	0.168	0.407	+
PTPRZ1	38	1.38	0.168	0.407	+
BATF3	111	1.38	0.168	0.407	+
CDON	37	1.38	0.168	0.407	+
ARFGEF1	45	1.38	0.169	0.408	+
ZXDA	44	1.37	0.17	0.409	+
PDK2	28	1.37	0.17	0.41	+
IL10	202	1.37	0.17	0.41	+
ZNF383	87	1.37	0.171	0.41	+
YY2	57	1.37	0.171	0.41	+
RAB33A	35	1.37	0.171	0.411	+
ZNF746	40	1.37	0.171	0.411	+
IL20RB	51	1.37	0.172	0.411	+
YWHAQ	103	1.36	0.172	0.412	+
KLF3	94	1.36	0.172	0.412	+
ARHGDIB	36	1.36	0.173	0.412	+
UNC50	83	1.36	0.173	0.412	+
KMT5B	102	1.36	0.173	0.412	+
TAS2R4	33	1.36	0.173	0.412	+
ROPN1L	78	1.36	0.174	0.412	+
LMO3	362	1.36	0.174	0.412	+
TRERF1	94	1.36	0.174	0.412	+
MAP3K19	136	1.36	0.174	0.412	+
STAT2	94	1.36	0.174	0.412	+
BBX	107	1.36	0.174	0.412	+
RUNX1T1	39	1.36	0.175	0.412	+
SSX4	115	1.36	0.175	0.412	+
GABRQ	27	1.36	0.175	0.412	+
AVP	37	1.36	0.175	0.412	+
OPN3	38	1.36	0.175	0.413	+
CTNND1	49	1.35	0.176	0.413	+
GPR87	75	1.35	0.176	0.414	+
FZD9	51	1.35	0.177	0.415	+
MLXIPL	73	1.35	0.178	0.416	+
OR1N2	34	1.35	0.178	0.416	+
ACTL6B	93	1.35	0.178	0.416	+
TIPARP	37	1.34	0.179	0.417	+
IPO8	26	1.34	0.179	0.417	+
NR2E3	46	1.34	0.179	0.417	+
TIAF1	91	1.34	0.179	0.417	+
ORC2	172	1.34	0.179	0.417	+
OR2T35	27	1.34	0.179	0.417	+
MCF2L2	46	1.34	0.179	0.417	+
ZNF165	102	1.34	0.18	0.417	+
PARP1	49	1.34	0.18	0.418	+
AMER1	46	1.34	0.18	0.418	+
OR2T8	31	1.34	0.181	0.419	+
AVPR1A	37	1.34	0.181	0.419	+
TDP2	66	1.34	0.181	0.419	+
ZNF449	50	1.34	0.181	0.419	+
OR6N2	33	1.34	0.181	0.419	+
NSMAF	30	1.34	0.182	0.42	+
CNKSR1	73	1.34	0.182	0.42	+
OPRL1	45	1.34	0.182	0.42	+
ZFAT	60	1.34	0.182	0.42	+
ASH1L	100	1.33	0.182	0.42	+
ZNF107	43	1.33	0.182	0.42	+
JUP	152	1.33	0.182	0.42	+
FUS	49	1.33	0.183	0.42	+
TCEAL3	78	1.33	0.183	0.42	+
TAPT1	41	1.33	0.183	0.42	+
CHD9	82	1.33	0.183	0.42	+
CLN3	78	1.33	0.184	0.421	+
ARID4B	44	1.33	0.184	0.421	+
ZNF829	63	1.33	0.185	0.422	+
CCDC59	180	1.32	0.186	0.423	+
MKL2	33	1.32	0.186	0.424	+
ZNF668	128	1.32	0.187	0.425	+
ZNF362	101	1.32	0.188	0.426	+
ZFP64	53	1.32	0.188	0.426	+
CHRNA1	30	1.32	0.188	0.426	+
DZIP3	157	1.32	0.188	0.426	+
MYT1L	36	1.31	0.189	0.427	+
CCL28	51	1.31	0.189	0.427	+
SUZ12	81	1.31	0.19	0.428	+
ZNF318	25	1.31	0.19	0.428	+
TAS1R2	34	1.31	0.19	0.428	+
STAG2	92	1.31	0.19	0.428	+
OR5D16	35	1.31	0.19	0.428	+
S100A6	75	1.31	0.19	0.428	+
PPP1R8	48	1.31	0.191	0.428	+
GPR65	28	1.31	0.191	0.429	+
FOXI1	74	1.31	0.191	0.429	+
PPP1R1A	50	1.31	0.191	0.429	+
S100A1	62	1.31	0.191	0.429	+
GEM	34	1.31	0.192	0.43	+
RAB43	34	1.3	0.192	0.43	+
SORCS2	32	1.3	0.192	0.43	+
ZMAT1	124	1.3	0.193	0.431	+
GABRP	57	1.3	0.193	0.431	+
ITGA3	57	1.3	0.193	0.431	+
STRN3	54	1.3	0.193	0.431	+
MAP3K13	83	1.3	0.193	0.431	+
STMN2	26	1.3	0.193	0.431	+
ZNF182	50	1.3	0.193	0.431	+
PNN	131	1.3	0.193	0.431	+
CALM2	127	1.3	0.193	0.431	+
FBXO11	28	1.3	0.193	0.431	+
ZSCAN20	42	1.3	0.193	0.431	+
CORO1C	63	1.3	0.194	0.431	+
OR4A16	28	1.3	0.194	0.431	+
NBN	49	1.3	0.194	0.431	+
GIT1	60	1.3	0.194	0.431	+
ZNF679	147	1.3	0.195	0.431	+
BAIAP3	55	1.3	0.195	0.432	+
ZSWIM5	64	1.29	0.195	0.432	+
ISL1	64	1.29	0.196	0.432	+
ADCY1	44	1.29	0.196	0.432	+
SALL2	144	1.29	0.196	0.433	+
FOXI3	78	1.29	0.197	0.433	+
PTHLH	39	1.29	0.197	0.433	+
CHD7	137	1.29	0.197	0.433	+
ZNF273	85	1.29	0.197	0.433	+
ZNF630	32	1.29	0.198	0.434	+
ZFAND2A	45	1.29	0.198	0.434	+
SMURF2	65	1.29	0.199	0.436	+
FERD3L	43	1.28	0.2	0.437	+
GATAD2B	71	1.28	0.2	0.437	+
SH2B3	34	1.28	0.2	0.437	+
BRE	70	1.28	0.2	0.437	+
MED12	145	1.28	0.2	0.437	+
OR2T12	26	1.28	0.2	0.437	+
MS4A8	49	1.28	0.201	0.437	+
ZNF69	114	1.28	0.201	0.437	+
ZBTB21	71	1.28	0.201	0.437	+
TOPORS	70	1.28	0.201	0.437	+
RNF213	124	1.28	0.201	0.437	+
HUNK	50	1.28	0.201	0.437	+
GNG13	37	1.28	0.201	0.437	+
MYNN	124	1.28	0.202	0.437	+
ITPK1	27	1.28	0.202	0.437	+
ZNF641	39	1.27	0.202	0.439	+
BAZ1B	33	1.27	0.203	0.439	+
CNOT2	180	1.27	0.203	0.439	+
ZNF92	68	1.27	0.203	0.439	+
HOXC11	37	1.27	0.203	0.439	+
ZGPAT	115	1.27	0.204	0.44	+
TADA2A	94	1.27	0.204	0.441	+
LIMK1	74	1.27	0.205	0.442	+
NFATC2IP	61	1.27	0.205	0.442	+
IFT52	43	1.26	0.206	0.443	+
HOXB1	32	1.26	0.206	0.443	+
NCSTN	54	1.26	0.206	0.444	+
OMP	36	1.26	0.207	0.444	+
HCRTR1	35	1.26	0.207	0.444	+
EIF4A2	26	1.26	0.207	0.444	+
AIDA	37	1.26	0.207	0.444	+
USP9X	63	1.26	0.207	0.444	+
OR2Y1	32	1.26	0.208	0.444	+
RAB1B	44	1.26	0.208	0.444	+
TBC1D15	107	1.26	0.208	0.444	+
ZMIZ2	102	1.26	0.208	0.444	+
IFNG	444	1.26	0.209	0.445	+
JMY	78	1.26	0.209	0.446	+
GRK2	43	1.26	0.209	0.446	+
HEXIM1	67	1.25	0.21	0.447	+
